2026-08-06	gcp76x	p	18	2026-08-06 18:00:00 UTC	1024
2026-08-06	gcp76x	h	18	2026-08-06 18:00:00 UTC	36
2026-08-06	gcp76x	t	17	2026-08-06 17:00:00 UTC	20.27
2026-08-06	gcp76x	p	17	2026-08-06 17:00:00 UTC	1024
2026-08-06	gcp76x	h	17	2026-08-06 17:00:00 UTC	35
2026-08-06	gcp76x	w	17	2026-08-06 17:00:00 UTC	4.9
2026-08-06	gcp76x	v	17	2026-08-06 17:00:00 UTC	39640
2026-08-06	gcp76x	h	16	2026-08-06 16:00:00 UTC	34
2026-08-06	gcp76x	w	16	2026-08-06 16:00:00 UTC	4.7
2026-08-06	gcp76x	t	16	2026-08-06 16:00:00 UTC	20.47
2026-08-06	gcp76x	p	16	2026-08-06 16:00:00 UTC	1024
2026-08-06	gcp76x	v	16	2026-08-06 16:00:00 UTC	38980
2026-08-06	gcp76x	v	15	2026-08-06 15:00:00 UTC	43040
2026-08-06	gcp76x	t	15	2026-08-06 15:00:00 UTC	21.07
2026-08-06	gcp76x	p	15	2026-08-06 15:00:00 UTC	1024
2026-08-06	gcp76x	w	15	2026-08-06 15:00:00 UTC	4.1
2026-08-06	gcp76x	h	15	2026-08-06 15:00:00 UTC	34
2026-08-06	gcp76x	p	14	2026-08-06 14:00:00 UTC	1024
2026-08-06	gcp76x	v	14	2026-08-06 14:00:00 UTC	43280
2026-08-06	gcp76x	t	14	2026-08-06 14:00:00 UTC	20.7
2026-08-06	gcp76x	w	14	2026-08-06 14:00:00 UTC	5.6
2026-08-06	gcp76x	h	14	2026-08-06 14:00:00 UTC	33
2026-08-06	gcp76x	t	13	2026-08-06 13:00:00 UTC	20.56
2026-08-06	gcp76x	w	13	2026-08-06 13:00:00 UTC	6
2026-08-06	gcp76x	p	13	2026-08-06 13:00:00 UTC	1024
2026-08-06	gcp76x	h	13	2026-08-06 13:00:00 UTC	34
2026-08-06	gcp76x	v	13	2026-08-06 13:00:00 UTC	46630
2026-08-06	gcp76x	h	12	2026-08-06 12:00:00 UTC	37
2026-08-06	gcp76x	w	12	2026-08-06 12:00:00 UTC	5.4
2026-08-06	gcp76x	p	12	2026-08-06 12:00:00 UTC	1024
2026-08-06	gcp76x	v	12	2026-08-06 12:00:00 UTC	47500
2026-08-06	gcp76x	t	12	2026-08-06 12:00:00 UTC	19.22
2026-08-06	gcp76x	h	11	2026-08-06 11:00:00 UTC	39
2026-08-06	gcp76x	v	11	2026-08-06 11:00:00 UTC	42860
2026-08-06	gcp76x	p	11	2026-08-06 11:00:00 UTC	1024
2026-08-06	gcp76x	t	11	2026-08-06 11:00:00 UTC	18.78
2026-08-06	gcp76x	w	11	2026-08-06 11:00:00 UTC	5.8
2026-08-06	gcp76x	h	10	2026-08-06 10:00:00 UTC	43
2026-08-06	gcp76x	p	10	2026-08-06 10:00:00 UTC	1024
2026-08-06	gcp76x	v	10	2026-08-06 10:00:00 UTC	42080
2026-08-06	gcp76x	t	10	2026-08-06 10:00:00 UTC	19
2026-08-06	gcp76x	w	10	2026-08-06 10:00:00 UTC	5.7
2026-08-06	gcp76x	v	9	2026-08-06 09:00:00 UTC	42880
2026-08-06	gcp76x	w	9	2026-08-06 09:00:00 UTC	5.1
2026-08-06	gcp76x	t	9	2026-08-06 09:00:00 UTC	17.39
2026-08-06	gcp76x	p	9	2026-08-06 09:00:00 UTC	1023
2026-08-06	gcp76x	h	9	2026-08-06 09:00:00 UTC	46
2026-08-06	gcp76x	w	8	2026-08-06 08:00:00 UTC	5.3
2026-08-06	gcp76x	t	8	2026-08-06 08:00:00 UTC	17.49
2026-08-06	gcp76x	v	8	2026-08-06 08:00:00 UTC	37750
2026-08-06	gcp76x	h	8	2026-08-06 08:00:00 UTC	53
2026-08-06	gcp76x	p	8	2026-08-06 08:00:00 UTC	1023
2026-08-06	gcp76x	p	7	2026-08-06 07:00:00 UTC	1023
2026-08-06	gcp76x	h	7	2026-08-06 07:00:00 UTC	62
2026-08-06	gcp76x	v	7	2026-08-06 07:00:00 UTC	31120
2026-08-06	gcp76x	t	7	2026-08-06 07:00:00 UTC	15.82
2026-08-06	gcp76x	w	7	2026-08-06 07:00:00 UTC	4.6
2026-08-06	gcp76x	v	6	2026-08-06 06:00:00 UTC	30820
2026-08-06	gcp76x	h	6	2026-08-06 06:00:00 UTC	68
2026-08-06	gcp76x	w	6	2026-08-06 06:00:00 UTC	4.3
2026-08-06	gcp76x	p	6	2026-08-06 06:00:00 UTC	1022
2026-08-06	gcp76x	t	6	2026-08-06 06:00:00 UTC	14.64
2026-08-06	gcp76x	t	5	2026-08-06 05:00:00 UTC	12.11
